Date,Close,High,Low,Open,Volume
2015-02-25,99.74739074707031,100.23539955756071,99.52640005840205,99.84867638980725,19472300
2015-02-26,100.25382995605469,100.30908115062495,99.57245943921382,99.8486943372293,22255500
2015-02-27,99.81184387207031,100.28144030084624,99.655314070793,100.2169794150855,27757600
2015-03-02,100.71418762207031,100.75101939947602,99.98677582442976,100.00519522560423,22988600
2015-03-03,100.2446060180664,100.51163115619914,99.60927010233874,100.41034551673694,20788900
2015-03-04,99.85787963867188,100.06045092530657,99.31462666537344,99.91313082362755,21007400
2015-03-05,100.03282165527344,100.33667856338525,99.61847643507991,100.11569491427827,15381000
2015-03-06,98.90031433105469,100.09731602100078,98.65170147837182,99.9039543716621,30990400
2015-03-09,99.18572998046875,99.43433575313254,98.69772111287125,99.10285670628427,26237100
2015-03-10,97.34416961669922,98.50434612304042,97.34416961669922,98.47671701876953,34234500
2015-03-11,96.7824935913086,97.61119106447714,96.7456618119518,97.4914860253317,25459700
2015-03-12,97.4178237915039,97.5283120981658,96.64437052015458,96.70882437402176,21473200
2015-03-13,96.99429321289062,97.71250256302076,96.38658625502109,97.32577228989055,42021100
2015-03-16,98.24655151367188,98.28338330486544,97.25212125122921,97.35340692077504,25674100
2015-03-17,98.403076171875,98.55960599631482,97.7493277654396,97.9795211631258,19603800
2015-03-18,99.3698959350586,99.82108010564293,97.62963420550703,98.1360625500626,40622200
2015-03-19,99.51721954345703,99.79344742839015,99.32385791652018,99.47117805016207,31314000
2015-03-20,100.16138458251953,100.65974669422503,100.1429298559088,100.33673617027739,31761400
2015-03-23,99.96760559082031,100.3829039435316,99.9306890864077,100.10604072209183,17268500
2015-03-24,99.6076431274414,100.41978481301298,99.58918840233557,99.95833923325851,22445300
2015-03-25,97.32811737060547,99.85683760572098,97.29120087302178,99.76454988231275,41581400
2015-03-26,96.99586486816406,97.54959818654545,96.20217786341364,96.52518837904437,47846300
2015-03-27,97.38347625732422,97.61419905716171,96.82974294593446,96.97740891755896,33878400
2015-03-30,98.50018310546875,98.58323993562178,97.97413539119592,97.97413539119592,30570200
2015-03-31,97.45732116699219,98.4263598613115,97.42963555420053,98.22332264603682,30488100
2015-04-01,96.94969940185547,97.4757469741257,96.32213325940157,97.45728521167449,32970500
2015-04-02,97.01428985595703,97.32806936901129,96.70050330180429,97.04197545521494,19164200
2015-04-06,97.80801391601562,98.07564617179223,96.2944658478892,96.44213182179467,24451100
2015-04-07,97.64188385009766,98.47248022979089,97.64188385009766,97.75262627880315,19379400
2015-04-08,98.4171142578125,98.55554934216889,97.66957465982927,97.67879850197905,25866900
2015-04-09,99.03546905517578,99.07238555430928,98.03875174298051,98.37098615297742,23114700
2015-04-10,99.44152069091797,99.45075157385918,98.77703794116357,98.99852984404816,17164300
2015-04-13,99.19233703613281,100.02293338077631,99.08158757100024,99.51534750806086,17783500
2015-04-14,98.9062728881836,99.3769494891111,98.34330855245337,99.09085539889185,23755700
2015-04-15,99.52458953857422,99.7368576252643,99.04468918415964,99.16466251248791,21128600
2015-04-16,99.38613891601562,99.561483426665,99.11849966796143,99.25693473296876,16195300
2015-04-17,97.83570861816406,98.70322165162654,97.41117946538417,98.43558937097764,46514000
2015-04-20,99.30309295654297,99.47844453989335,98.28791403203793,98.3248305254328,28945900
2015-04-21,99.72763061523438,100.05064819984571,99.60765728224561,99.87529660146834,22759800
2015-04-22,100.27214050292969,100.43826121749643,99.34001832446623,99.98603941383588,21429200
2015-04-23,100.65049743652344,101.10271912859797,99.91218880815083,99.93064353139262,29473200
2015-04-24,102.01640319824219,102.1548382988182,101.54572667272441,101.71184738519528,32508100
2015-04-27,101.75799560546875,102.58859917467734,101.5364966262786,102.39478580761053,31121300
2015-04-28,101.5549545288086,102.02563104029136,100.6966653801525,101.8318176806032,36849200
2015-04-29,100.91813659667969,101.58261929036614,100.36440336564098,100.9919695717782,34043900
2015-04-30,99.33080291748047,100.75205657665147,98.80475507956871,100.34598913196182,44080500
2015-05-01,100.64131927490234,100.70592139722054,99.69996601700483,99.71842778972618,32874300
2015-05-04,100.80741119384766,101.43497750593315,100.75203293262457,100.96430101159372,23507300
2015-05-05,99.1646499633789,100.59513404374395,99.11850963113847,100.41055863258099,47843300
2015-05-06,98.48173522949219,99.62611853333064,97.82648321515315,99.34002446764659,42687200
2015-05-07,99.07238006591797,99.34925027353003,98.38021158798966,98.45404458216646,29335800
2015-05-08,100.30904388427734,100.52130491113076,99.94911688995994,100.09677581632307,33023300
2015-05-11,99.92140197753906,100.57666076079144,99.8475760513565,100.37362362131597,19679300
2015-05-12,99.46922302246094,99.97681605305986,98.5647934929779,99.33078791947015,33665000
2015-05-13,99.67224884033203,100.41978845348218,99.52458286972897,99.90297163857353,20738400
2015-05-14,101.13041687011719,101.21347369632254,100.11523798359127,100.48438882152732,23904200
2015-05-15,101.13041687011719,101.52726035788925,100.88123230929938,101.38882527311279,23937400
2015-05-18,101.57341003417969,101.77644723837916,100.89047247186451,100.96430546268279,17631100
2015-05-19,101.46267700195312,101.84105879307232,101.29655627775142,101.68416895385467,14212900
2015-05-20,101.52726745605469,102.13637201411474,100.99198884608275,101.53649129887732,21131900
2015-05-21,102.05330657958984,102.19174166237556,101.20424839878531,101.35190732361616,16771800
2015-05-22,101.9518051147461,102.3209630504877,101.8687412346808,101.93334334535292,13543800
2015-05-26,100.77970886230469,101.86872068040401,100.3736415519138,101.73029264339608,25488400
2015-05-27,102.40400695800781,102.51475643707559,100.86278034009531,101.08427225712978,30572700
2015-05-28,102.17328643798828,102.45015662128702,101.8595068019442,102.21020293183486,17302400
2015-05-29,101.5641860961914,102.24712365786803,101.32423239680715,102.10868856048859,30383000
2015-06-01,101.9056396484375,102.1825098113865,101.07503620069126,102.10867682912,24570200
2015-06-02,101.58264923095703,102.08101139810974,101.0289158367103,101.527278003863,19449600
2015-06-03,101.8871841430664,102.26556585235788,101.63799959010068,102.04407394835553,20507200
2015-06-04,101.1119613647461,101.96102665143826,100.78895084099972,101.3149985628442,31374600
2015-06-05,100.87203979492188,101.2319669024626,100.2536971630286,100.99201315040108,22641700
2015-06-08,99.84761810302734,100.89971368604527,99.64458087804104,100.82588068766802,24549200
2015-06-09,99.68148803710938,100.04141506909562,98.93394132051353,99.60765504565025,27554600
2015-06-10,101.04732513427734,101.34264994783707,99.9121732426036,100.02291564700165,30297900
2015-06-11,101.19501495361328,101.65646052381571,101.01966338378415,101.38882124816622,17593500
2015-06-12,100.36441802978516,100.87201100637623,100.22598294152385,100.65974293222875,27201800
2015-06-15,99.86604309082031,100.0229328848217,99.03543970919507,99.61686559688282,31238800
2015-06-16,100.41056823730469,100.57668893968179,99.71839981758366,99.76454015423764,16456900
2015-06-17,100.68743133544922,101.01044185628749,100.06909590397294,100.57668889464826,23296700
2015-06-18,102.15483856201172,102.33018311816485,101.00122445607556,101.05659568000794,43032400
2015-06-19,101.6497573852539,102.2880191120147,101.57575459371462,102.20476420720934,27877600
2015-06-22,102.3990249633789,102.70428121150626,102.16777151309368,102.3990249633789,19120900
2015-06-23,102.48229217529297,102.57479215504995,102.05678662257402,102.51004146349045,18127900
2015-06-24,101.95502471923828,102.79678362853163,101.92727543371038,102.3620330597687,15815900
2015-06-25,101.75153350830078,102.454546079492,101.5850307166317,102.3527939814,18326700
2015-06-26,101.0762710571289,101.96429065819531,100.69701900800145,101.73303717104803,32311700
2015-06-29,98.68971252441406,100.51199061697208,98.6434590171463,99.9569767589363,50874900
2015-06-30,99.04122161865234,99.64248196571992,98.73596538836183,99.42972569867946,34809900
2015-07-01,99.82752227783203,100.22527863228648,99.36501521717793,100.02177439643104,21293000
2015-07-02,99.85525512695312,100.19751283609726,99.55000588073972,100.11426496639265,20499400
2015-07-06,99.62397766113281,100.19748872450835,99.0134722583219,99.22622146790191,24311000
2015-07-07,99.8737564086914,99.96625639139674,97.89422713815256,99.73500290598524,44230800
2015-07-08,98.1347427368164,99.28176530505485,97.94974273925409,99.16150895507157,39691500
2015-07-09,98.07923126220703,99.53150292987705,98.06997914635531,99.43900294324962,28381000
2015-07-10,99.57775115966797,99.94775814380982,99.02274421210329,99.38349908088514,26415800
2015-07-13,101.32601928710938,101.40926714718476,100.4287547118308,100.43800682649331,25780700
2015-07-14,101.99203491210938,102.26953484860806,101.40927163659971,101.46477726973626,21977200
2015-07-15,102.10303497314453,102.50079124502616,101.81628291340294,102.18628989657363,28631500
2015-07-16,103.5460433959961,103.56454056613696,102.74127887761605,102.94478303564054,29838900
2015-07-17,105.07232666015625,105.07232666015625,104.20281838362854,104.37856622758521,35926800
2015-07-20,105.43305969238281,105.8123116218243,104.97055286404813,105.29430623242358,26539000
2015-07-21,105.36834716796875,105.63659501510482,105.06309085699733,105.4700922143292,35468900
2015-07-22,104.17507934570312,104.6838328119359,103.7588188108253,103.7588188108253,35575000
2015-07-23,103.78654479980469,104.61905862534974,103.51829701013006,104.27680803844996,25698300
2015-07-24,102.76905059814453,104.52657855162226,102.61179991708353,104.3415785806442,30844700
2015-07-27,101.91802215576172,102.63027968626217,101.69602081677779,102.18627700829431,35994800
2015-07-28,102.7967758178711,103.00027997267374,101.55726077650206,102.37127033841777,33553500
2015-07-29,103.18529510498047,103.40729644716002,102.62103610658187,103.01879233402194,26714100
2015-07-30,103.6755599975586,103.8513078402615,102.32504054533027,102.9447981669214,25438100
2015-07-31,103.55530548095703,104.05481384443902,103.34255623152531,103.99931526759529,22081700
2015-08-03,103.23155212402344,103.8605618723021,102.54704379884542,103.57380981526053,25001800
2015-08-04,103.03729248046875,103.37029803200113,102.61178695513196,103.18529808439231,22132300
2015-08-05,103.83283233642578,104.52659290882953,103.49057458007951,103.6108309292999,28989900
2015-08-06,102.16777801513672,104.06405925107457,101.70527108513194,103.92530576061401,42125400
2015-08-07,102.03828430175781,102.27878989946355,101.19652529573202,101.91803503155305,30006800
2015-08-10,103.20378875732422,103.42579009193415,102.67653117681616,102.68578329080268,21500800
2015-08-11,101.88104248046875,103.05581422506647,101.31678336987554,102.65805791853842,36123300
2015-08-12,102.23253631591797,102.43604050944157,100.10500851384442,101.17802100156494,41889000
2015-08-13,102.06602478027344,102.82454291197087,101.84402343240588,102.33427964354057,22510500
2015-08-14,102.2232666015625,102.37126512469382,101.62200628134794,101.8255104257862,17924900
2015-08-17,103.07427215576172,103.10202143632456,101.71450094982897,101.97350364480775,21224900
2015-08-18,102.54705047607422,103.01880958232529,102.4082969674949,102.93555465425905,13984400
2015-08-19,101.87174987792969,102.77826635252238,101.27974171148738,102.23250463381504,42511400
2015-08-20,99.05047607421875,101.2520063037225,99.04122396048653,100.92825289604474,57747300
2015-08-21,94.7214126586914,98.4862184679644,94.7214126586914,97.65370465296526,97763400
2015-08-24,91.07685852050781,94.84166442981919,78.38566796903204,87.16405407198347,150829900
2015-08-25,90.73458862304688,95.0359036531116,90.6605928920769,94.41614618031042,75088300
2015-08-26,95.30416870117188,95.48917569169826,91.51161361156916,93.38939045731787,104103800
2015-08-27,97.71846771240234,97.78321840303164,95.53543434647744,96.68244960503759,69377700
2015-08-28,97.69996643066406,98.05146915682623,96.98770180640153,97.20045809940474,49919600
2015-08-31,96.48819732666016,97.69071821554051,96.24769879472086,97.15420846159107,39549400
2015-09-01,93.47264099121094,95.54466978703358,93.0841298579422,94.08314638812794,73155500
2015-09-02,96.10895538330078,96.12745255796932,94.07392036222352,95.16543715738135,43963600
2015-09-03,95.6371841430664,97.14495422139213,95.36892927196014,96.48819521584059,45131800
2015-09-04,94.49943542480469,95.13769029798198,93.97217065977165,94.32368050312701,49379600
2015-09-08,97.1634750366211,97.28372432048643,95.91470750143012,96.31246381858101,37343500
2015-09-09,96.07197570800781,98.3382576829066,95.82221792105918,98.3105083859786,47146700
2015-09-10,97.11719512939453,97.75545689818473,95.84993076298454,95.96092790030798,47686700
2015-09-11,97.65371704101562,97.65371704101562,96.39569757371623,96.67320456635133,29106100
2015-09-14,97.35771942138672,98.03298271830845,96.9877124254281,98.01447848699746,19718800
2015-09-15,98.50473022460938,98.80998651152613,97.22821355745215,97.58896842115519,30020200
2015-09-16,99.05974578857422,99.15225283433325,98.18098531223741,98.52324303257427,31329100
2015-09-17,99.09673309326172,100.57676092722696,98.64347827419013,98.95798665896125,56139800
2015-09-18,97.68730926513672,98.84638983798948,97.52040137966726,97.57604205780135,48384000
2015-09-21,97.9933090209961,98.8000316529864,97.11241060834213,98.22512513742781,35772600
2015-09-22,96.5282211303711,96.8249454507977,95.62877354438446,96.49112970600954,47359700
2015-09-23,96.60240173339844,97.04749174092433,96.10167812785643,96.78785177642925,21775100
2015-09-24,96.2500228881836,96.61165534556727,94.8313027771429,95.6658419382068,38284300
2015-09-25,95.43403625488281,97.37202224337192,94.84058769249019,97.27929723196024,44700000
2015-09-28,92.71714782714844,95.09094905251061,92.43897280447646,95.02604083977401,44077500
2015-09-29,92.23499298095703,93.89479714154257,91.56736146670296,92.94898347152726,49315500
2015-09-30,94.35842895507812,94.46042860679763,93.19007381004202,93.55170636633267,41411400
2015-10-01,94.78495788574219,94.7942325095932,93.27351254895964,94.52532501363517,39339100
2015-10-02,96.44477844238281,96.44477844238281,93.17153603128034,93.46826037543072,59370900
2015-10-05,97.8263931274414,98.08602602468027,96.94549478688586,97.1587616348467,32853500
2015-10-06,97.36274719238281,97.91910433287488,96.60239078300184,97.59456325712658,33051500
2015-10-07,97.9468994140625,98.16017325910884,96.704368978246,97.97472327821373,37389300
2015-10-08,98.33637237548828,98.5032802163945,96.63020254906196,97.57601600568539,50188900
2015-10-09,98.7814712524414,98.96692836933398,98.11383978055942,98.38274729420442,23916200
2015-10-12,99.0225601196289,99.20801015859576,98.61456154454322,98.96692652283195,16162000
2015-10-13,98.38274383544922,99.45837385221425,98.2900188174956,98.45692667959827,26999600
2015-10-14,98.22511291503906,98.87419513049444,97.81711433705823,98.382746156726,30902600
2015-10-15,99.83853912353516,99.84781374679463,98.45691738539303,98.58673381316666,38393800
2015-10-16,100.25581359863281,100.31144718999377,99.5696329576786,100.05181433102291,27091100
2015-10-19,100.83074188232422,100.89565011571875,99.90347736270701,100.12602594103127,23776300
2015-10-20,100.31144714355469,100.86780428030107,99.9683568232364,100.65453746387296,23404700
2015-10-21,99.69945526123047,100.92344386453975,99.66237091444813,100.82145129919044,30195200
2015-10-22,101.73015594482422,101.8136134027039,100.30216820807159,100.58962492469658,42778700
2015-10-23,104.57685089111328,105.00339155601507,103.91849418608241,104.46558371950836,53170900
2015-10-26,104.64177703857422,104.84577632077456,104.10396203540337,104.50268597575895,25918000
2015-10-27,104.85506439208984,105.00342302351133,104.33579149594907,104.3636153716527,31390500
2015-10-28,105.7266845703125,105.7266845703125,104.16888008361899,105.01269408970822,42221900
2015-10-29,105.55975341796875,105.73593588027423,105.13321273374999,105.24448698485836,24913300
2015-10-30,105.08686065673828,105.78230885420717,105.0590438607539,105.60612638035295,27199200
2015-11-02,106.2737808227539,106.40359728180272,105.14251704435738,105.36505853494583,22176900
2015-11-03,106.64468383789062,107.02485857462241,105.90286946575453,106.06050272063194,20418400
2015-11-04,106.6539306640625,107.0712038202313,106.20884778684018,106.99702098253933,28633000
2015-11-05,106.36650848388672,107.00632324392079,105.81015120642807,106.74669031940452,25004100
2015-11-06,106.44068145751953,106.56122328286195,105.48560025624442,106.16249930738665,29924900
2015-11-09,105.30940246582031,106.18103314017891,104.66032030904152,106.04194208530775,33479800
2015-11-10,105.0405044555664,105.14250410004257,104.43778121306151,104.75305477084207,35452100
2015-11-11,104.91069793701172,105.83796237490256,104.73451542998328,105.3279641042761,22748800
2015-11-12,103.89071655273438,104.99416358349984,103.81653369405993,104.48416527319645,31196900
2015-11-13,101.8506851196289,103.5661293603491,101.79505153758215,103.45485512179197,52836000
2015-11-16,103.3157958984375,103.33434514780598,101.51690780531514,101.74872390116039,33980600
2015-11-17,103.38069915771484,104.12251345858232,103.12106627475087,103.49197342518461,30579500
2015-11-18,105.36502838134766,105.46702800919073,103.69595706789308,103.79795669573615,32966500
2015-11-19,105.43921661376953,105.92139798361866,105.23521734763835,105.42067444160523,26188100
2015-11-20,106.1532211303711,106.23667152237746,105.837947586817,105.9399472266905,22727600
2015-11-23,105.84722900390625,106.57976870343627,105.39287144451472,106.19031229234926,20696200
2015-11-24,105.75447845458984,106.00483666070949,104.63248261480452,105.16102996837796,26374400
2015-11-25,105.84722900390625,106.04195367221692,105.6246875364749,105.91213722667648,14159900
2015-11-27,105.99560546875,106.20887942202364,105.63397287036734,106.07906295462817,8828000
2015-11-30,105.7266845703125,106.31086567436382,105.38360126739067,106.31086567436382,25041600
2015-12-01,106.78375244140625,106.78375244140625,106.0233889790497,106.15321248014483,28639400
2015-12-02,106.12541198730469,107.3308585852189,105.96777873088296,106.86722636670824,22395500
2015-12-03,104.32652282714844,106.5983178470947,103.70525028348439,106.4128677911887,42754300
2015-12-04,106.76520538330078,106.94138785496659,104.42850258159483,104.64176939780256,40037300
2015-12-07,106.28305053710938,106.90431600163065,105.77305227550767,106.83940777510553,25892100
2015-12-08,106.29232025146484,106.63541064120527,105.13323970101696,105.17033112756724,30792600
2015-12-09,104.67887115478516,106.41285802365658,104.03905649404493,105.82867695968838,48509200
2015-12-10,105.15177917480469,105.85650206480437,104.60468952713771,104.91996308626872,30154600
2015-12-11,102.73163604736328,104.21525785042718,102.66672781455632,103.93707566727348,56022200
2015-12-14,103.51050567626953,103.55687171855348,101.42416111385869,102.87069815443294,53098500
2015-12-15,104.14105987548828,105.04050745273392,104.01124342871734,104.4656080668814,48428000
2015-12-16,105.68959045410156,105.8657658645114,103.7516043438706,104.84577652597869,44944100
2015-12-17,104.15032196044922,106.15321616856599,104.13177978791403,106.15321616856599,45668800
2015-12-18,102.1524887084961,104.0591820595311,102.1524887084961,103.82665796091177,53746100
2015-12-21,103.28720092773438,103.30579973217851,102.35710459194594,103.11978330344958,26432800
2015-12-22,103.9661865234375,104.11500537082487,103.28722004643396,103.83597358001016,26540300
2015-12-23,104.73816680908203,104.81257623169655,104.31962622500325,104.50564268546646,25656900
2015-12-24,104.71954345703125,105.00787814760197,104.67304289769993,104.73814935762132,11468600
2015-12-28,104.66375732421875,104.68236322789787,103.71506202270363,104.46843791202662,19183600
2015-12-29,106.31001281738281,106.54253689870161,105.22179472379625,105.28690118272264,27725700
2015-12-30,105.35199737548828,106.2541918584612,105.33339857306676,106.21698715754704,19520100
2015-12-31,104.04057312011719,105.17529174622678,104.02196722023939,104.97997237393979,29886800
2016-01-04,101.84555053710938,101.93855875308869,100.56202012602215,101.79904288108372,50807600
2016-01-05,101.6688003540039,102.47798649914374,101.19445646181465,102.34777361547572,38795200
2016-01-06,100.69223022460938,101.27818835531593,99.90164976684191,99.90164976684191,41891100
2016-01-07,97.5391845703125,99.79001552176176,97.4833739766911,98.54368300658274,61386300
2016-01-08,96.73932647705078,98.85994508821844,96.63701530755829,98.24607807126347,69344000
2016-01-11,97.03697204589844,97.71593853457483,95.54881902680633,97.42761088289636,50024100
2016-01-12,98.162353515625,98.6646063137009,96.80441391908091,97.9670341657184,46734200
2016-01-13,94.77680206298828,98.80412022127138,94.62798326822858,98.56229322782221,69870700
2016-01-14,96.79513549804688,97.64152665818807,93.63280620664607,95.14886793391598,78445700
2016-01-15,93.79090118408203,94.81401272219655,92.55387858121192,93.58628597253028,91443900
2016-01-19,93.99552917480469,95.21396014493513,92.89801526434648,95.06514133182209,56563800
2016-01-20,93.70718383789062,94.71168934784497,90.45184742664877,92.51666194286484,86675000
2016-01-21,93.80021667480469,95.1953612176012,92.84221855745595,94.10715017727723,61660100
2016-01-22,96.51608276367188,96.5532874644385,95.36276542419066,95.68829768580981,42229800
2016-01-25,95.083740234375,96.72070448172641,95.00002788414133,96.17195111491534,38881500
2016-01-26,95.9394302368164,96.34866776417572,94.64659700851115,95.48368505822316,36143900
2016-01-27,93.5490951538086,95.79062372887701,93.14915342848805,95.38138614897315,54524700
2016-01-28,94.86982727050781,95.13955606231534,93.2514616157346,95.10235135695513,47641500
2016-01-29,96.8509292602539,96.88813396535589,94.81402310244155,94.84192485725006,54245100
2016-02-01,97.11134338378906,97.474080318175,96.01382963213993,96.38586241894666,32750300
2016-02-02,95.00933074951172,96.70210559421652,94.72099609459562,96.66490089370892,44928100
2016-02-03,94.5535888671875,95.64179978452638,92.89801156947492,95.64179978452638,61572900
2016-02-04,94.54430389404297,95.29767973451085,93.41888806092297,94.3024768344082,49321600
2016-02-05,91.26107025146484,94.24667913604472,90.8890302358504,94.20947442487596,70749900
2016-02-08,89.86590576171875,90.2658474487811,88.21032841094728,89.55897228409779,91673100
2016-02-09,89.58686065673828,90.94480018076266,88.52655161611554,88.66606745747548,73778400
2016-02-10,89.9310302734375,91.79122322002337,89.8659238041499,90.61929967677385,59421700
2016-02-11,89.8008041381836,90.51697519510213,88.5358725527074,88.78699544132063,76839200
2016-02-12,91.16804504394531,91.26106035982195,89.96822694514657,90.81461097025995,49186500
2016-02-16,93.22354125976562,93.22354125976562,91.94000401719553,92.51666619110895,40565900
2016-02-17,95.33486938476562,95.46508229721519,93.66069323031186,93.90252025174885,41766500
2016-02-18,94.24665069580078,95.65109086422808,94.12573364697248,95.6324920622927,38991500
2016-02-19,94.52568054199219,94.81401520850872,93.58628842664773,93.79090364356512,28257900
2016-02-22,96.0603256225586,96.15333381484525,95.31625298819506,95.40926118048174,23979100
2016-02-23,94.47917938232422,95.76270966094773,94.41407292825066,95.50228384465352,29869700
2016-02-24,95.38136291503906,95.50227285981947,92.79568966021039,93.37235182715557,40739100
2016-02-25,96.32076263427734,96.32076263427734,94.7209959944966,95.57668991312491,29389300
2016-02-26,96.19987487792969,97.0741678004997,95.96735076840129,97.05556189793673,30925000
2016-02-29,95.33486938476562,96.82302202424034,95.33486938476562,96.10685100576772,27553900
2016-03-01,98.39490509033203,98.39490509033203,95.94875396169627,96.24638454425299,37699800
2016-03-02,98.43209838867188,98.4506971933936,97.66941966578506,98.27398371228519,29209800
2016-03-03,98.24604797363281,98.35766205963323,97.53918005050708,98.32976031215064,25474600
2016-03-04,98.28327178955078,98.91573754112311,97.63220723472843,98.35768119469375,31655400
2016-03-07,97.6787109375,98.3483814132165,96.98113870797393,97.78102209884956,25861200
2016-03-08,96.8695297241211,97.85542951773924,96.70211210859429,97.00904558640536,28898500
2016-03-09,97.49272155761719,97.51132036662536,96.69283794486685,97.23229565506101,31047400
2016-03-10,97.3438720703125,98.45998467615166,96.08823651865484,97.90192837323208,44236100
2016-03-11,99.04598236083984,99.04598236083984,98.08798402322664,98.39491759626982,31454000
2016-03-14,99.21334838867188,99.44587241157365,98.64598920510595,98.67389095248295,25374900
2016-03-15,99.17616271972656,99.287776826717,98.54369697225684,98.85993339402741,26524600
2016-03-16,100.05973815917969,100.32016392665024,98.90641390885304,98.93432275199913,31693100
2016-03-17,100.00395202636719,100.23647610362872,99.39939510234457,99.77142794910566,29623700
2016-03-18,100.1606674194336,100.41253519701358,99.6289402293243,100.24462097292009,37682300
2016-03-21,100.55244445800781,100.64572853751002,99.92743329651208,99.98340232078958,17288600
2016-03-22,100.86033630371094,101.09355017196276,99.96479590367865,99.98344988160491,18840300
2016-03-23,100.03007507324219,100.73903996360964,99.80618468111679,100.66441695002216,20912900
2016-03-24,100.05806732177734,100.08605184367438,99.3770797814227,99.54499402992649,19017300
2016-03-28,99.91815185546875,100.356595073421,99.7409070353291,100.33793397807864,13892300
2016-03-29,101.52264404296875,101.58794362930698,99.56364933570103,99.73156357444518,29963900
2016-03-30,102.0170669555664,102.65140891127007,101.80250708236467,102.12901216555713,23807200
2016-03-31,101.86779022216797,102.32489441795842,101.70920653813653,101.94242035010772,21447200
2016-04-01,102.94992065429688,102.98723572367766,101.11219441074309,101.2521241416406,26389000
2016-04-04,102.55811309814453,103.02454074422724,102.31556872938764,102.94991061274496,17163000
2016-04-05,101.56930541992188,102.14767839858949,101.43870621782318,101.76520422306993,20107900
2016-04-06,103.2391128540039,103.27642792674916,101.6719153843154,101.6719153843154,25056000
2016-04-07,101.75587463378906,102.82865982934894,101.31743143165501,102.6420844682694,28567200
2016-04-08,101.68123626708984,102.63274562172538,101.32675378538674,102.39020834761776,22898000
2016-04-11,101.30809020996094,102.63274310700284,101.2987596636095,102.11967693161866,25772100
2016-04-12,102.15699768066406,102.35289646220849,100.76703799899057,101.38272598423471,28564100
2016-04-13,103.46299743652344,103.62158114887626,102.80999437611217,102.94059356477003,25356700
2016-04-14,103.47230529785156,103.85477937646091,102.61408015376546,103.48163584338667,17199700
2016-04-15,103.21111297607422,103.60291050593587,102.94991462283312,103.3883577659684,21353300
2016-04-18,103.76150512695312,103.79881307839494,102.84730373995338,102.91260333065895,17126100
