strategy,params,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,profit_factor,trade_count,win_rate,avg_trade_return,avg_hold_days,z_annual,z_sharpe,z_calmar,z_mdd,z_trade,base_score,neighbor_score,robustness_score
trend_pullback,"{'rsi_buy': 35, 'rsi_sell': 65}",-0.03160971160063886,-0.00401093204774805,-0.08401408997863291,-0.15098410436225332,-0.047741183041655755,-0.02021734335368144,0.3964186477511701,5,0.4,-0.01300856442531031,7.6,-0.048721255512150605,-0.2216863412564779,-0.3040276846622326,0.3301753128417985,-0.6396055639432244,-0.13714711869143065,,
trend_pullback,"{'rsi_buy': 35, 'rsi_sell': 70}",-0.03160971160063886,-0.00401093204774805,-0.08401408997863291,-0.15098410436225332,-0.047741183041655755,-0.02021734335368144,0.3964186477511701,5,0.4,-0.01300856442531031,7.6,-0.048721255512150605,-0.2216863412564779,-0.3040276846622326,0.3301753128417985,-0.6396055639432244,-0.13714711869143065,,
trend_pullback,"{'rsi_buy': 35, 'rsi_sell': 75}",-0.06821715274412987,-0.008801742398094836,-0.11081773559820618,-0.3181246083753204,-0.07942539477622489,-0.0476159242938402,0.14739334251823488,5,0.4,-0.018375631705612426,9.0,-0.48781106383813033,-1.0325363599550965,-0.948670152586243,0.057701327659566974,-0.6396055639432244,-0.6922062911408484,,
trend_pullback,"{'rsi_buy': 35, 'rsi_sell': 80}",-0.06821715274412987,-0.008801742398094836,-0.11081773559820618,-0.3181246083753204,-0.07942539477622489,-0.0476159242938402,0.14739334251823488,5,0.4,-0.018375631705612426,9.0,-0.48781106383813033,-1.0325363599550965,-0.948670152586243,0.057701327659566974,-0.6396055639432244,-0.6922062911408484,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 55}",-0.0053500920456286405,-0.0006709975559816561,-0.13970440855825628,0.002145608621818781,-0.004802980542320197,0.0005229331623459958,0.6289916853843706,15,0.4,-0.00532434183044234,6.866666666666666,0.2573921341996502,0.5211930186546402,0.5695868795654293,-0.2359477905160959,-0.18092428302776462,0.3186642763088593,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 60}",0.0054583687787093105,0.0006813484571610573,-0.13970440855825594,0.03714421764037184,0.004877071985004245,0.009615040700546603,0.6311624816047481,15,0.4,-0.005293188725063835,7.6,0.3813380448655262,0.6909820410384707,0.7665358522312107,-0.23594779051609252,-0.18092428302776462,0.4498247038569233,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 65}",0.0015758789795479178,0.00019704469550307913,-0.13970440855825617,0.025340027035398692,0.0014104400679733188,0.0070253633560216616,0.6095787649320918,15,0.4,-0.0056029367307269895,8.933333333333334,0.3369503880127435,0.6337162799395558,0.6960042520418096,-0.23594779051609477,-0.18092428302776462,0.4039151612667025,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 70}",-0.03596722577552769,-0.0045728079992695125,-0.1600027328655207,-0.08748959617465864,-0.02857956184481469,-0.026139767977064292,0.4501943252990507,15,0.3333333333333333,-0.008951425527321918,10.533333333333333,-0.100218598511478,0.08634505696848888,0.08583193631358431,-0.4422915616217276,-0.18092428302776462,-0.05308309685357413,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 75}",-0.03197520444275137,-0.004057975134396319,-0.1600027328655208,-0.06981445747979959,-0.025361911398144484,-0.022347498200278246,0.49816540423845096,15,0.3333333333333333,-0.008170404958873096,12.533333333333333,-0.05303287262676994,0.17209259390368123,0.1512977949006603,-0.4422915616217288,-0.18092428302776462,0.0008040603449294154,,
trend_pullback,"{'rsi_buy': 40, 'rsi_sell': 80}",-0.028359331468279514,-0.003593253096129234,-0.1600027328655207,-0.05907163919549953,-0.022457448268394867,-0.01910279651769511,0.5745725975211333,15,0.3333333333333333,-0.006926413978253191,13.0,-0.010439929933310535,0.2242093112615489,0.21039158885840195,-0.4422915616217276,-0.18092428302776462,0.04186075971509014,,
trend_pullback,"{'rsi_buy': 45, 'rsi_sell': 55}",-0.1404220060520427,-0.01875489368745953,-0.2693814469046558,-0.30517135339211005,-0.06962206901389756,-0.11169578484447192,0.7388341273415463,37,0.5135135135135135,-0.0032067501865582974,5.8108108108108105,-1.4000423926299852,-0.9696961339586321,-0.7492130802048379,-1.5541871049125782,0.8281745349862469,-1.0199420473838696,,
trend_pullback,"{'rsi_buy': 45, 'rsi_sell': 60}",-0.1465589380391653,-0.01963420950373307,-0.25845222459865524,-0.3098147264980585,-0.07596842911382404,-0.12156928090491351,0.6831675770359943,37,0.4864864864864865,-0.00395274440534858,6.594594594594595,-1.4806338969874064,-0.9922225657892351,-0.8783352206394518,-1.443085473480625,0.8281745349862469,-1.0624631434162664,-0.24160773863781293,-0.7341209815048849
trend_pullback,"{'rsi_buy': 45, 'rsi_sell': 65}",-0.14495941958395508,-0.019404494606739764,-0.24418604851609604,-0.2960514263980136,-0.07946602488004419,-0.12170739524262437,0.6731798951636085,37,0.4594594594594595,-0.004108371822832548,7.513513513513513,-1.459579949384761,-0.9254525616578387,-0.9494968069028314,-1.2980618484970237,0.8281745349862469,-1.0332055080944909,-0.25551554935547083,-0.7221295245988828
