strategy,params,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,profit_factor,trade_count,win_rate,avg_trade_return,avg_hold_days,z_annual,z_sharpe,z_calmar,z_mdd,z_trade,base_score,neighbor_score,robustness_score
ma_cross,"{'short_window': 5, 'long_window': 40}",0.6615281588322839,0.0655917147755043,-0.19219935766563434,0.5359432163946198,0.3412691674527497,0.5413538636395648,2.113729107200903,36,0.5277777777777778,0.018337930313088235,53.69444444444444,-0.31085654897138115,0.11472053547836135,0.4844658066268293,1.9067040449372534,2.6938484912425693,0.49851650636008693,-0.3187765970800319,0.17159926498403935
ma_cross,"{'short_window': 5, 'long_window': 50}",0.7358174020601576,0.0714397010281409,-0.18359237099631553,0.5752552724206096,0.38912129431333836,0.5862366428507926,2.5250549549519112,30,0.4666666666666667,0.02450443800045086,66.2,-0.1106048787769021,0.36554410932069153,0.874937633728024,2.105380458216347,1.9656737882922144,0.7148371796810508,-0.13064915753338668,0.37664264479527576
ma_cross,"{'short_window': 5, 'long_window': 60}",0.5594104293080762,0.05716799496999392,-0.19448004149288922,0.4682822829296675,0.29395301713818356,0.47552580588967014,2.501851430216199,27,0.5555555555555556,0.021885799712264297,74.70370370370371,-0.5993086566594303,-0.316978003259163,0.09836753102562364,1.8540586650811584,1.6015864368170372,0.13785943921682506,-0.17671009618169028,0.012031625057418921
ma_cross,"{'short_window': 5, 'long_window': 80}",0.34521071305352513,0.037802652930449376,-0.2609026793149948,0.331304786598609,0.14489177738496592,0.3277095475280898,2.227652032949752,26,0.46153846153846156,0.022032829260886788,78.1923076923077,-1.26243300746613,-1.1909385293384083,-1.1179674253281247,0.3208145751287542,1.4802239863253113,-0.8302482814145076,0.035023072841887645,-0.48413973971194946
ma_cross,"{'short_window': 5, 'long_window': 100}",0.8744434113421962,0.08178987826513384,-0.22344409997740577,0.6007386415346624,0.3660417897514603,0.6042012018705426,4.007891206324585,19,0.47368421052631576,0.05228989704259225,108.78947368421052,0.24381460666259439,0.5281362085612973,0.6866096135101984,1.1854767937715938,0.6306868328832307,0.600402778321488,0.27092351437301887,0.46861107274210034
ma_cross,"{'short_window': 5, 'long_window': 120}",1.5253524812171455,0.12289769718676302,-0.1928044829234895,0.8325168448098839,0.6374213676117295,0.8468594042132175,6.079062188466552,13,0.46153846153846156,0.09185273882321754,159.84615384615384,1.6514631614787139,2.006955765742712,2.901058302776812,1.892735844400379,-0.09748787006712409,2.019253078943396,0.566161621770038,1.4380164960740527
ma_cross,"{'short_window': 5, 'long_window': 150}",1.334392701240804,0.11190438104966627,-0.21154767788577422,0.7620359111214324,0.5289794819212781,0.7616180651190182,5.279942687450092,9,0.3333333333333333,0.12349864928637494,228.11111111111111,1.275020772196931,1.5572647176887942,2.016175978461069,1.4600837570244587,-0.5829376720340274,1.4798442829231058,0.7777523667365505,1.1990075164484835
ma_cross,"{'short_window': 5, 'long_window': 200}",1.584072729681567,0.12613192725681777,-0.2525367629863966,0.8318451181733549,0.49945966585313406,0.8098784781155548,10.743411248347373,7,0.5714285714285714,0.1729321799317109,291.14285714285717,1.7622123912720753,2.0026699335413163,1.7752952220131706,0.5139263242016077,-0.8256625730174789,1.5209837033630735,0.9104532765125353,1.2767715326228584
ma_cross,"{'short_window': 10, 'long_window': 40}",0.39054815036601864,0.042115913540330174,-0.2552033144708873,0.36487576055545407,0.1650288658188043,0.363513937070283,1.5332900225199595,27,0.48148148148148145,0.012144531712645163,72.18518518518519,-1.1147347052132366,-0.97674490742108,-0.9536494267537458,0.45237390113917236,1.6015864368170372,-0.6621840982063418,-0.08577894723055302,-0.43162203781602626
ma_cross,"{'short_window': 10, 'long_window': 50}",0.5022712769438049,0.052241643493943446,-0.20681062879403223,0.43028975849934215,0.2526061827604237,0.43971785882943853,2.564220163828973,24,0.625,0.0309305188894783,82.83333333333333,-0.7680009326714283,-0.5593825407019823,-0.23902131715180894,1.5694297987035002,1.2374990853418597,-0.12228090059378596,-0.026009397499032104,-0.08377229935588443
